chr1	38950924	38950925	ENSG00000207466	0	-	chr1	38950000	38955000	0
chr1	38950924	38950925	ENSG00000207466	0	-	chr1	38950000	38955000	0
chr1	38950924	38950925	ENSG00000207466	0	-	chr1	38950000	38955000	0
chr1	54992273	54992274	ENSG00000233271	0	-	chr1	54995000	55000000	2727
chr1	54992273	54992274	ENSG00000233271	0	-	chr1	54995000	55000000	2727
chr1	109494051	109494052	ENSG00000174151	0	+	chr1	109490000	109500000	0
chr1	109494051	109494052	ENSG00000174151	0	+	chr1	109490000	109500000	0
chr1	109764026	109764027	ENSG00000198758	0	-	chr1	109762500	109767500	0
chr1	109764026	109764027	ENSG00000198758	0	-	chr1	109762500	109767500	0
chr1	109764026	109764027	ENSG00000198758	0	-	chr1	109762500	109767500	0
chr1	109764026	109764027	ENSG00000198758	0	-	chr1	109762500	109767500	0
chr1	109764026	109764027	ENSG00000198758	0	-	chr1	109762500	109767500	0
chr1	204715080	204715081	ENSG00000297724	0	-	chr1	204702500	204707500	7581
chr10	97640670	97640671	ENSG00000155252	0	+	chr10	97610000	97615000	25671
chr11	57335891	57335892	ENSG00000149136	0	-	chr11	57340000	57357500	4109
chr11	57335891	57335892	ENSG00000149136	0	-	chr11	57340000	57357500	4109
chr11	64181676	64181677	ENSG00000304841	0	-	chr11	64152500	64157500	24177
chr11	64181676	64181677	ENSG00000304841	0	-	chr11	64152500	64157500	24177
chr11	64181676	64181677	ENSG00000304841	0	-	chr11	64152500	64157500	24177
chr11	69234934	69234935	ENSG00000301550	0	-	chr11	69290000	69300000	55066
chr11	69234934	69234935	ENSG00000301550	0	-	chr11	69290000	69300000	55066
chr11	69234934	69234935	ENSG00000301550	0	-	chr11	69290000	69300000	55066
chr11	69234934	69234935	ENSG00000301550	0	-	chr11	69290000	69300000	55066
chr11	69234934	69234935	ENSG00000301550	0	-	chr11	69290000	69300000	55066
chr12	50806436	50806437	ENSG00000271490	0	-	chr12	50812500	50830000	6064
chr12	50806436	50806437	ENSG00000271490	0	-	chr12	50812500	50830000	6064
chr12	129855070	129855071	ENSG00000251536	0	-	chr12	129902500	129907500	47430
chr14	51780264	51780265	ENSG00000293790	0	-	chr14	51770000	51780000	265
chr15	64841400	64841401	ENSG00000300775	0	-	chr15	64812500	64817500	23901
chr16	2366011	2366012	ENSG00000293800	0	-	chr16	2502500	2507500	136489
chr16	2366011	2366012	ENSG00000293800	0	-	chr16	2502500	2507500	136489
chr16	2366011	2366012	ENSG00000293800	0	-	chr16	2502500	2507500	136489
chr16	2366011	2366012	ENSG00000293800	0	-	chr16	2502500	2507500	136489
chr16	21501786	21501787	ENSG00000302877	0	+	chr16	21545000	21550000	43214
chr16	21892032	21892033	ENSG00000310275	0	-	chr16	21992500	21997500	100468
chr16	90168290	90168291	ENSG00000261172	0	-	chr16	89862500	89867500	300791
chr17	20999746	20999747	ENSG00000263986	0	+	chr17	21112500	21117500	112754
chr17	20999746	20999747	ENSG00000263986	0	+	chr17	21112500	21117500	112754
chr17	20999746	20999747	ENSG00000263986	0	+	chr17	21112500	21117500	112754
chr17	44123820	44123821	ENSG00000300394	0	+	chr17	44212500	44217500	88680
chr17	44123820	44123821	ENSG00000300394	0	+	chr17	44212500	44217500	88680
chr17	44123820	44123821	ENSG00000300394	0	+	chr17	44212500	44217500	88680
chr17	44123820	44123821	ENSG00000300394	0	+	chr17	44212500	44217500	88680
chr17	75779537	75779538	ENSG00000299666	0	+	chr17	75745000	75750000	29538
chr18	10704185	10704186	ENSG00000297044	0	-	chr18	10700000	10705000	0
chr19	851013	851014	ENSG00000197561	0	+	chr19	912500	917500	61487
chr19	46027647	46027648	ENSG00000268401	0	+	chr19	46020000	46035000	0
chr2	47570984	47570985	ENSG00000184261	0	-	chr2	47652500	47657500	81516
chr2	47570984	47570985	ENSG00000184261	0	-	chr2	47652500	47657500	81516
chr2	47570984	47570985	ENSG00000184261	0	-	chr2	47652500	47657500	81516
chr20	22684677	22684678	ENSG00000283072	0	+	chr20	22672500	22687500	0
chr20	22684677	22684678	ENSG00000283072	0	+	chr20	22672500	22687500	0
chr20	38673721	38673722	ENSG00000301682	0	+	chr20	38642500	38657500	16222
chr20	38673721	38673722	ENSG00000301682	0	+	chr20	38642500	38657500	16222
chr20	38673721	38673722	ENSG00000301682	0	+	chr20	38642500	38657500	16222
chr21	37073225	37073226	ENSG00000182670	0	+	chr21	37072500	37077500	0
chr3	122383230	122383231	ENSG00000160124	0	-	chr3	122382500	122387500	0
chr3	122383230	122383231	ENSG00000160124	0	-	chr3	122382500	122387500	0
chr4	47831027	47831028	ENSG00000282917	0	+	chr4	47832500	47837500	1473
chr4	47831027	47831028	ENSG00000282917	0	+	chr4	47832500	47837500	1473
chr4	47831027	47831028	ENSG00000282917	0	+	chr4	47832500	47837500	1473
chr4	47831027	47831028	ENSG00000282917	0	+	chr4	47832500	47837500	1473
chr5	73498407	73498408	ENSG00000145741	0	+	chr5	73532500	73540000	34093
chr5	73498407	73498408	ENSG00000145741	0	+	chr5	73532500	73540000	34093
chr5	90389362	90389363	ENSG00000260871	0	-	chr5	90382500	90387500	1863
chr5	90389362	90389363	ENSG00000260871	0	-	chr5	90382500	90387500	1863
chr5	90389362	90389363	ENSG00000260871	0	-	chr5	90382500	90387500	1863
chr5	90389362	90389363	ENSG00000260871	0	-	chr5	90382500	90387500	1863
chr6	35452337	35452338	ENSG00000112039	0	+	chr6	35442500	35455000	0
chr6	35452337	35452338	ENSG00000112039	0	+	chr6	35442500	35455000	0
chr6	137903607	137903608	ENSG00000287393	0	-	chr6	137860000	137877500	26108
chr6	137903607	137903608	ENSG00000287393	0	-	chr6	137860000	137877500	26108
chr7	151085830	151085831	ENSG00000133612	0	+	chr7	151120000	151130000	34170
chr7	151085830	151085831	ENSG00000133612	0	+	chr7	151120000	151130000	34170
chr8	6788022	6788023	ENSG00000307394	0	-	chr8	6782500	6787500	523
chr8	62164817	62164818	ENSG00000308421	0	-	chr8	62162500	62167500	0
chr8	62164817	62164818	ENSG00000308421	0	-	chr8	62162500	62167500	0
chr8	62164817	62164818	ENSG00000308421	0	-	chr8	62162500	62167500	0
chr8	62164817	62164818	ENSG00000308421	0	-	chr8	62162500	62167500	0
chr9	112175296	112175297	ENSG00000106868	0	-	chr9	112160000	112175000	297
chr9	112175296	112175297	ENSG00000106868	0	-	chr9	112160000	112175000	297
chr9	112175296	112175297	ENSG00000106868	0	-	chr9	112160000	112175000	297
