chr16	34575001	34595000	chr16	34575001	36340000	1765000	20000	61.34375	95.0%	0.001	2093.5029478596825	0.001	2093.5029478596825	56.99929178470255	80483	28.174671210793708	159130.54299856286
chr2	90380001	90400000	chr2	89590001	90400000	810000	20000	91.23666666666666	95.0%	0.001	148.4574623506141	0.001	148.45746235061407	84.47839506172839	54742	8.954797638376412	23210.835478671663
chr20	31050001	31070000	chr20	29505001	31070000	1565000	20000	17.92562724014337	95.0%	0.004	48.09425333038632	0.004	48.094253330386316	15.978434504792332	20005	7.839353118415121	39259.480417022925
chr3	93445001	93485000	chr3	93445001	94490000	1045000	40000	37.50702702702703	95.0%	0.001	34.92097297844926	0.001	34.92097297844926	20.75	34694	3.1967862740490003	42760.21320167943
chr20	31050001	31070000	chr20	31050001	31515000	465000	20000	73.12202380952381	95.0%	0.001	30.6795660663238	0.002	30.679566066323797	66.04569892473118	24569	5.372045112700466	7993.603127698293
chr10	42065001	42085000	chr10	42065001	42775000	710000	20000	23.130281690140844	95.0%	0.001	22.100451760463592	0.001	22.100451760463592	23.130281690140844	13138	3.2028702208303192	7276.921141726485
chr21	9245001	9265000	chr21	9245001	9370000	125000	20000	112.11	99.0%	0.027	16.33820216178549	0.031	16.33820216178549	112.11	11211	3.6011666706155974	1440.466668246239
chr1	219800001	219825000	chr1	218860001	219825000	965000	25000	7.61761658031088	95.0%	0.005	15.601751022697098	0.005	15.601751022697098	7.617616580310881	7351	4.298184899457	20738.742139880025
chr16	77220001	77245000	chr16	77220001	77670000	450000	25000	10.182222222222222	96.0%	0.034	14.88212260640324	0.035	14.88212260640324	10.182222222222222	4582	5.190840890492399	11679.392003607896
chr8	64245001	64265000	chr8	63460001	64265000	805000	20000	7.990683229813665	95.0%	0.01	13.313409993375718	0.01	13.313409993375718	7.990683229813665	5146	4.903632581961526	12631.757531132891
chr1	94785001	94810000	chr1	94470001	94810000	340000	25000	14.96764705882353	98.0%	0.0139999999999999	12.775263472161257	0.015	12.775263472161255	14.967647058823529	5089	4.736783299430727	8052.531609032237
chr15	97895001	97915000	chr15	97895001	98210000	315000	20000	12.948412698412698	96.0%	0.019	12.411767788176975	0.019	12.411767788176975	12.948412698412698	3263	4.663345540624766	4700.652304949764
chr1	192475001	192495000	chr1	192475001	193035000	560000	20000	9.205357142857142	95.0%	0.007	12.243575374803422	0.008	12.243575374803422	9.205357142857142	4124	4.067526787088032	7289.008002461753
chr2	225665001	225685000	chr2	225665001	227120000	1455000	20000	4.262027491408935	96.0%	0.026	11.95077991221292	0.025	11.950779912212921	4.262027491408935	4961	6.25421637106357	29119.63142367198
chr1	172390001	172410000	chr1	171990001	172410000	420000	20000	12.38095238095238	98.0%	0.006	11.751187932897912	0.006	11.751187932897913	12.380952380952381	4160	4.711511208868384	6332.271064719108
chr14	35395001	35420000	chr14	35130001	35420000	290000	25000	13.255172413793105	95.0%	0.0085	11.218072469242356	0.009	11.218072469242356	13.255172413793103	3844	3.749521501302741	5436.806176888975
chr14	54325001	54345000	chr14	53925001	54345000	420000	20000	9.366071428571429	98.0%	0.012	11.11662361913236	0.013000000000000001	11.11662361913236	9.366071428571429	3147	3.3216065298009516	4464.239176052479
chr2	37405001	37425000	chr2	37405001	37890000	485000	20000	15.724226804123711	98.0%	0.024	10.803135401719867	0.026	10.803135401719867	15.724226804123711	6101	5.52811181500477	8579.629536887403
chr1	107740001	107760000	chr1	107090001	107760000	670000	20000	7.263059701492537	95.0%	0.0065	10.521521322690027	0.006500000000000001	10.521521322690027	7.263059701492537	3893	3.852282941321796	8259.29462619393
chr9	112050001	112080000	chr9	111740001	112080000	340000	30000	13.659313725490197	95.0%	0.009	10.154143917868373	0.0095	10.154143917868373	13.659313725490197	5573	3.7800115554261278	9253.468287683161
chr12	76025001	76045000	chr12	75485001	76045000	560000	20000	7.683035714285714	96.0%	0.009	9.68282491119607	0.009	9.68282491119607	7.683035714285714	3442	3.71192249487988	6651.7651108247455
chr13	108875001	108900000	chr13	108275001	108900000	625000	25000	7.937600000000001	96.0%	0.01	9.569421681767372	0.01	9.569421681767373	7.9376	4961	3.8569198186118943	12052.87443316217
chr7	80690001	80710000	chr7	80690001	81475000	785000	20000	6.401273885350318	96.0%	0.029	9.0453264819262	0.031	9.045326481926201	6.401273885350318	4020	4.198125184776031	10545.69046415739
chr12	88980001	89005000	chr12	88100001	89005000	905000	25000	6.450828729281769	95.0%	0.023	9.006596097081975	0.024	9.006596097081975	6.450828729281768	5838	4.2605635906234705	19279.050247571202
chr7	37890001	37915000	chr7	37890001	38370000	480000	25000	9.654166666666669	95.0%	0.012	8.938799997620785	0.0125	8.938799997620785	9.654166666666667	4634	3.4015651661319284	8163.756398716629
chr9	3720001	3740000	chr9	3720001	4375000	655000	20000	7.061068702290076	96.0%	0.032	8.86440243181814	0.034	8.86440243181814	7.061068702290076	3700	4.389810192077847	9201.042162595168
chr8	17895001	17915000	chr8	17565001	17915000	350000	20000	14.678571428571429	96.0%	0.009	8.824164199163906	0.008	8.824164199163906	14.678571428571429	4110	3.6342035926944294	4070.308023817761
chr5	55675001	55695000	chr5	55315001	55695000	380000	20000	12.273026315789474	97.0%	0.007	8.781989928019591	0.007	8.781989928019591	12.273026315789474	3731	3.611460112694646	4391.53549703669
chr16	82220001	82240000	chr16	81885001	82240000	355000	20000	11.549295774647888	97.0%	0.012	8.776315017595111	0.013	8.776315017595111	11.549295774647888	3280	3.9396900850020375	4475.487936562315
chr5	34175001	34195000	chr5	34175001	35090000	915000	20000	8.135245901639344	95.0%	0.004	8.756789168201948	0.004	8.756789168201948	8.135245901639344	5955	2.2751160831147934	6661.539891360115
chr5	17180001	17200000	chr5	16450001	17200000	750000	20000	6.57	98.0%	0.0085	8.636212959334866	0.009000000000000001	8.636212959334866	6.57	3942	3.46733060750813	8321.593458019512
chr1	94320001	94340000	chr1	94015001	94340000	325000	20000	13.692307692307692	95.0%	0.028	8.499085798739193	0.031	8.499085798739193	13.692307692307692	3560	4.048121322424427	4210.046175321404
chr14	24795001	24815000	chr14	24795001	25155000	360000	20000	12.04861111111111	96.0%	0.0235	8.428025868752943	0.0245	8.428025868752943	12.04861111111111	3470	4.0763458861772985	4695.950460876248
chr18	22550001	22570000	chr18	22165001	22570000	405000	20000	9.080246913580249	99.0%	0.012	8.370730822182871	0.013	8.370730822182871	9.080246913580247	2942	2.7159794874721155	3519.909415763862
chr21	38725001	38745000	chr21	38725001	39145000	420000	20000	9.360119047619047	95.0%	0.023	8.322455151577929	0.024	8.322455151577929	9.360119047619047	3145	4.093476764616329	5501.632771644347
chr1	232630001	232650000	chr1	232630001	233245000	615000	20000	7.5060975609756095	96.0%	0.008	8.275024529394846	0.009	8.275024529394846	7.5060975609756095	3693	3.1051296733928635	6110.895197237155
chr15	64050001	64080000	chr15	63455001	64080000	625000	30000	7.042666666666666	96.0%	0.02	8.258930689010919	0.021	8.258930689010919	7.042666666666666	5282	3.8518190507401626	17333.185728330733
chr6	83040001	83060000	chr6	82250001	83060000	810000	20000	6.751543209876544	95.0%	0.01	8.213821736100856	0.0115	8.213821736100856	6.7515432098765435	4375	4.162461724447342	10789.10078976751
chr2	42085001	42115000	chr2	42085001	42370000	285000	30000	21.973684210526315	97.0%	0.005	8.195255417204756	0.005	8.195255417204756	21.973684210526315	7515	3.0688418308512753	6297.263436906816
chr12	22440001	22460000	chr12	21950001	22460000	510000	20000	8.901960784313726	97.0%	0.01	8.176009154935539	0.01	8.176009154935539	8.901960784313726	3632	3.3091767812390547	5400.576506982137
chr16	13920001	13940000	chr16	13920001	14290000	370000	20000	11.010135135135137	95.0%	0.0235	8.141168688676759	0.0235	8.141168688676759	11.010135135135135	3259	3.811526726725366	4512.847644442833
chr9	83925001	83945000	chr9	83925001	84325000	400000	20000	9.99375	95.0%	0.0195	8.059243733143669	0.0195	8.059243733143669	9.99375	3198	3.6376099558906567	4656.140743540041
chr14	60615001	60635000	chr14	60615001	61265000	650000	20000	7.198076923076923	97.0%	0.0385	8.053135286028013	0.04	8.053135286028013	7.198076923076923	3743	4.955201517052432	10306.819155469058
chr13	102575001	102595000	chr13	102575001	102855000	280000	20000	14.366071428571429	97.0%	0.008	7.921953920026556	0.008	7.921953920026556	14.366071428571429	3218	3.5144822357720593	3148.976083251765
chr1	172705001	172725000	chr1	172425001	172725000	300000	20000	15.141666666666667	96.0%	0.0065	7.847332850043419	0.007	7.847332850043419	15.141666666666667	3634	3.207551007309829	3079.2489670174355
chr9	21805001	21825000	chr9	21805001	22255000	450000	20000	9.191666666666666	96.0%	0.012	7.84476514221619	0.0125	7.84476514221619	9.191666666666666	3309	3.9011391443579155	5617.640367875399
chr3	4275001	4295000	chr3	3240001	4295000	1055000	20000	4.674170616113744	97.0%	0.006	7.793344375568219	0.006	7.793344375568219	4.674170616113744	3945	3.22508258602231	10887.878810411317
chr4	173010001	173030000	chr4	173010001	173420000	410000	20000	12.503048780487806	98.0%	0.011	7.782123596955446	0.012	7.782123596955446	12.503048780487806	4101	3.5668146619363665	4679.660836460513
chr1	200490001	200515000	chr1	199845001	200515000	670000	25000	7.208955223880596	95.0%	0.0104999999999999	7.758078268087651	0.01	7.758078268087651	7.208955223880597	4830	3.2429915340035125	10864.021638911767
chr2	36345001	36370000	chr2	36345001	36615000	270000	25000	21.71481481481481	99.0%	0.004	7.7192350556791585	0.0045000000000000005	7.7192350556791585	21.714814814814815	5863	3.1020297836582205	4187.740207938597
chr1	162050001	162070000	chr1	162050001	162410000	360000	20000	11.51736111111111	97.0%	0.0205	7.712397963745586	0.0215	7.712397963745586	11.51736111111111	3317	3.2853994924111474	3784.780215257642
chr1	78130001	78150000	chr1	78130001	78685000	555000	20000	7.918918918918919	95.0%	0.026	7.679402624588469	0.027	7.6794026245884695	7.918918918918919	3516	3.833245361632545	6807.8437622594
chr7	85040001	85055000	chr7	85040001	85865000	825000	15000	6.545454545454546	96.0%	0.031	7.566004743435256	0.035	7.566004743435256	6.545454545454546	3240	4.7424067748110135	7042.474060594355
chr17	72120001	72145000	chr17	72120001	72545000	425000	25000	10.341176470588234	96.0%	0.031	7.2923084952460195	0.035	7.2923084952460195	10.341176470588236	4395	3.5433414662126834	7529.600615701952
chr5	57290001	57315000	chr5	57290001	57790000	500000	25000	8.89	98.0%	0.0065	7.216231631674878	0.007	7.216231631674878	8.89	4445	2.528031548123209	6320.0788703080225
chr7	85000001	85020000	chr7	83925001	85020000	1095000	20000	5.079908675799087	97.0%	0.02	7.18453578348407	0.018	7.18453578348407	5.079908675799087	4450	4.977816676017751	17442.269632766198
chr11	4185001	4210000	chr11	4185001	4620000	435000	25000	13.487356321839082	97.0%	0.021	7.160936344846846	0.021	7.160936344846846	13.48735632183908	5867	3.704758575204045	8057.849901068797
chr11	108635001	108655000	chr11	108225001	108655000	430000	20000	11.046511627906977	95.0%	0.008	7.152322256396022	0.008	7.152322256396022	11.046511627906977	3800	2.754546543524005	3790.256043889031
chr10	55905001	55925000	chr10	55905001	56500000	595000	20000	9.243697478991596	95.0%	0.016	7.141642082203041	0.017	7.141642082203041	9.243697478991596	4400	2.6975481836255364	5136.131741623021
chr2	55165001	55185000	chr2	54740001	55185000	445000	20000	15.741573033707866	95.0%	0.01	7.130064645180349	0.01	7.130064645180349	15.741573033707866	5604	3.6519866748079397	5200.429024926506
chr8	100515001	100535000	chr8	100245001	100535000	290000	20000	15.508620689655173	99.0%	0.0065	7.033189403271528	0.007	7.033189403271528	15.508620689655173	3598	3.0090087394640657	2792.360110222653
chr17	55520001	55540000	chr17	55520001	55825000	305000	20000	12.848360655737704	96.0%	0.03	7.033049785829555	0.034	7.033049785829555	12.848360655737705	3135	3.3764889704073786	3295.4532351176017
chr22	41935001	41955000	chr22	41655001	41955000	300000	20000	10.229166666666666	97.0%	0.0289999999999999	7.029399402055061	0.032	7.029399402055061	10.229166666666666	2455	3.2023090827807192	3074.2167194694903
